Airport,Terminal,Date,Hour,Average,Max,p015,p1630,p3145,p4660,p6190,p91120,121Plus,Excluded,Total,Flights,Booths
PBI,Main,12/21/2013,1200 - 1300,24,45,10,18,17,0,0,0,0,2,47,1,1
PBI,Main,12/21/2013,1400 - 1500,2,5,12,0,0,0,0,0,0,3,15,2,1
PBI,Main,12/22/2013,1000 - 1100,2,5,7,0,0,0,0,0,0,1,8,1,1
PBI,Main,12/22/2013,1100 - 1200,10,34,25,5,2,0,0,0,0,3,35,2,1
PBI,Main,12/22/2013,1200 - 1300,1,3,5,0,0,0,0,0,0,2,7,1,1
PBI,Main,12/22/2013,1900 - 2000,4,17,7,1,0,0,0,0,0,2,10,1,1
PBI,Main,12/23/2013,1000 - 1100,7,17,25,3,0,0,0,0,0,3,31,2,1
PBI,Main,12/23/2013,1100 - 1200,27,51,9,9,11,4,0,0,0,2,35,1,1
PBI,Main,12/23/2013,1500 - 1600,1,1,4,0,0,0,0,0,0,2,6,1,1
PBI,Main,12/23/2013,1700 - 1800,0,3,18,0,0,0,0,0,0,1,19,1,1
PBI,Main,12/24/2013,1000 - 1100,2,4,10,0,0,0,0,0,0,0,10,1,1
PBI,Main,12/26/2013,1000 - 1100,7,9,8,0,0,0,0,0,0,1,9,1,1
PBI,Main,12/26/2013,1100 - 1200,16,28,18,25,0,0,0,0,0,2,45,1,1
PBI,Main,12/26/2013,1200 - 1300,1,4,10,0,0,0,0,0,0,4,14,2,1
PBI,Main,12/26/2013,1300 - 1400,5,24,10,2,0,0,0,0,0,1,13,1,2
PBI,Main,12/26/2013,1400 - 1500,1,3,5,0,0,0,0,0,0,2,7,1,1
PBI,Main,12/26/2013,1500 - 1600,4,7,8,0,0,0,0,0,0,2,10,1,1
PBI,Main,12/26/2013,1600 - 1700,9,18,16,6,0,0,0,0,0,2,24,3,1
PBI,Main,12/26/2013,1700 - 1800,3,6,8,0,0,0,0,0,0,1,9,1,1
PBI,Main,12/27/2013,1000 - 1100,2,6,23,0,0,0,0,0,0,3,26,2,2
PBI,Main,12/27/2013,1200 - 1300,10,25,37,13,0,0,0,0,0,3,53,3,2
PBI,Main,12/27/2013,1600 - 1700,1,5,28,0,0,0,0,0,0,1,29,2,1
PBI,Main,12/27/2013,1700 - 1800,2,4,23,0,0,0,0,0,0,7,30,4,1
PBI,Main,12/27/2013,1800 - 1900,1,2,6,0,0,0,0,0,0,1,7,1,1
PBI,Main,12/27/2013,1900 - 2000,3,6,8,0,0,0,0,0,0,1,9,1,1
PBI,Main,12/28/2013,1100 - 1200,9,17,54,6,0,0,0,0,0,4,64,3,2
PBI,Main,12/28/2013,1200 - 1300,4,10,15,0,0,0,0,0,0,3,18,2,2
PBI,Main,12/28/2013,1300 - 1400,2,4,8,0,0,0,0,0,0,1,9,1,1
PBI,Main,12/28/2013,1400 - 1500,1,2,6,0,0,0,0,0,0,2,8,1,1
PBI,Main,12/28/2013,1500 - 1600,8,22,33,13,0,0,0,0,0,4,50,3,1
PBI,Main,12/28/2013,1600 - 1700,4,13,13,0,0,0,0,0,0,3,16,2,1
PBI,Main,12/28/2013,1700 - 1800,4,11,22,0,0,0,0,0,0,2,24,2,1
PBI,Main,12/29/2013,1100 - 1200,13,26,25,20,0,0,0,0,0,3,48,2,1
PBI,Main,12/29/2013,1200 - 1300,1,2,8,0,0,0,0,0,0,1,9,1,2
PBI,Main,12/29/2013,1300 - 1400,2,6,20,0,0,0,0,0,0,5,25,3,1
PBI,Main,12/29/2013,1400 - 1500,0,1,10,0,0,0,0,0,0,0,10,1,1
PBI,Main,12/29/2013,1800 - 1900,1,2,8,0,0,0,0,0,0,1,9,1,1
PBI,Main,12/30/2013,1000 - 1100,4,9,25,0,0,0,0,0,0,4,29,2,1
PBI,Main,12/30/2013,1100 - 1200,18,33,21,24,10,0,0,0,0,3,58,2,1
PBI,Main,12/30/2013,1200 - 1300,1,2,5,0,0,0,0,0,0,2,7,1,1
PBI,Main,12/30/2013,1400 - 1500,1,3,10,0,0,0,0,0,0,3,13,2,1
PBI,Main,12/30/2013,1500 - 1600,1,4,12,0,0,0,0,0,0,3,15,2,1
PBI,Main,12/30/2013,1600 - 1700,8,14,31,0,0,0,0,0,0,2,33,2,1
PBI,Main,12/30/2013,1700 - 1800,3,4,4,0,0,0,0,0,0,2,6,1,1
PBI,Main,12/30/2013,1800 - 1900,1,1,5,0,0,0,0,0,0,2,7,1,1
PBI,Main,12/30/2013,1900 - 2000,2,3,7,0,0,0,0,0,0,1,8,1,1
PBI,Main,12/31/2013,0900 - 1000,0,0,0,0,0,0,0,0,0,12,12,1,0
PBI,Main,12/31/2013,1000 - 1100,1,2,14,0,0,0,0,0,0,1,15,1,1
PBI,Main,12/31/2013,1100 - 1200,1,3,12,0,0,0,0,0,0,3,15,2,1
PBI,Main,12/31/2013,1400 - 1500,1,2,4,0,0,0,0,0,0,2,6,1,1
PBI,Main,12/31/2013,1600 - 1700,11,22,13,10,0,0,0,0,0,0,23,1,1
