Airport,Terminal,Date,Hour,Average,Max,p015,p1630,pp3145,p4660,p6190,p91120,p121Plus,Excluded,Total,Flights,Booths
SEA,South Satellite,3/30/2015,1400 - 1500,16,51,386,173,62,29,0,0,0,22,672,3,16
SEA,South Satellite,3/30/2015,1500 - 1600,5,17,219,12,0,0,0,0,0,10,241,2,11
SEA,South Satellite,3/30/2015,1600 - 1700,6,24,214,21,0,0,0,0,0,7,242,3,5
SEA,South Satellite,3/30/2015,1700 - 1800,17,57,281,79,48,57,0,0,0,9,474,2,10
SEA,South Satellite,3/30/2015,1900 - 2000,5,20,161,7,0,0,0,0,0,6,174,1,4
SEA,South Satellite,3/30/2015,2000 - 2100,17,68,247,113,29,33,15,0,0,12,449,2,6
SEA,South Satellite,3/30/2015,2100 - 2200,6,17,140,6,0,0,0,0,0,4,150,1,3
SEA,South Satellite,3/31/2015,0600 - 0700,1,5,64,0,0,0,0,0,0,1,65,1,3
SEA,South Satellite,3/31/2015,0700 - 0800,2,4,54,0,0,0,0,0,0,2,56,1,3
SEA,South Satellite,3/31/2015,0800 - 0900,15,52,361,105,63,33,0,0,0,26,588,4,10
SEA,South Satellite,3/31/2015,0900 - 1000,16,44,146,73,48,0,0,0,0,14,281,1,10
SEA,South Satellite,3/31/2015,1000 - 1100,6,16,114,2,0,0,0,0,0,3,119,1,8
SEA,South Satellite,3/31/2015,1100 - 1200,18,54,230,118,50,31,0,0,0,18,447,3,13
SEA,South Satellite,3/31/2015,1200 - 1300,21,53,193,189,94,21,0,0,0,21,518,2,14
SEA,South Satellite,3/31/2015,1300 - 1400,21,53,143,137,64,26,0,0,0,11,381,2,14
SEA,South Satellite,3/31/2015,1400 - 1500,24,52,128,118,98,33,0,0,0,10,387,2,13
SEA,South Satellite,3/31/2015,1500 - 1600,8,25,117,25,0,0,0,0,0,7,149,2,5
SEA,South Satellite,3/31/2015,1600 - 1700,3,10,107,0,0,0,0,0,0,5,112,2,8
SEA,South Satellite,3/31/2015,1700 - 1800,9,36,357,55,15,0,0,0,0,12,439,2,8
SEA,South Satellite,3/31/2015,1900 - 2000,19,52,227,149,87,28,0,0,0,15,506,2,8
SEA,South Satellite,3/31/2015,2000 - 2100,7,21,126,8,0,0,0,0,0,8,142,1,3
SEA,South Satellite,3/31/2015,2100 - 2200,8,23,146,16,0,0,0,0,0,9,171,1,3
SEA,South Satellite,4/1/2015,0600 - 0700,5,14,127,0,0,0,0,0,0,9,136,2,5
SEA,South Satellite,4/1/2015,0800 - 0900,10,28,196,63,0,0,0,0,0,13,272,2,9
SEA,South Satellite,4/1/2015,0900 - 1000,16,44,241,163,60,0,0,0,0,26,490,2,10
SEA,South Satellite,4/1/2015,1000 - 1100,10,32,244,91,3,0,0,0,0,15,353,2,13
SEA,South Satellite,4/1/2015,1100 - 1200,24,57,166,142,61,87,0,0,0,17,473,3,18
SEA,South Satellite,4/1/2015,1200 - 1300,10,28,564,141,0,0,0,0,0,27,732,3,19
SEA,South Satellite,4/1/2015,1300 - 1400,16,46,457,263,133,3,0,0,0,33,889,4,17
SEA,South Satellite,4/1/2015,1400 - 1500,3,7,60,0,0,0,0,0,0,2,62,1,5
SEA,South Satellite,4/1/2015,1500 - 1600,6,17,170,3,0,0,0,0,0,10,183,2,11
SEA,South Satellite,4/1/2015,1600 - 1700,4,15,150,0,0,0,0,0,0,5,155,2,8
SEA,South Satellite,4/1/2015,1700 - 1800,12,48,201,51,22,2,0,0,0,9,285,1,9
SEA,South Satellite,4/1/2015,1800 - 1900,21,46,80,43,50,5,0,0,0,6,184,1,9
SEA,South Satellite,4/1/2015,1900 - 2000,4,14,175,0,0,0,0,0,0,6,181,1,5
SEA,South Satellite,4/1/2015,2000 - 2100,14,51,288,87,41,18,0,0,0,13,447,2,8
SEA,South Satellite,4/1/2015,2200 - 2300,8,22,125,15,0,0,0,0,0,7,147,1,3
SEA,South Satellite,4/2/2015,0600 - 0700,4,10,119,0,0,0,0,0,0,2,121,2,6
SEA,South Satellite,4/2/2015,0800 - 0900,1,5,74,0,0,0,0,0,0,2,76,1,4
SEA,South Satellite,4/2/2015,0900 - 1000,7,27,408,57,0,0,0,0,0,14,479,3,10
SEA,South Satellite,4/2/2015,1000 - 1100,9,31,355,109,6,0,0,0,0,17,487,3,15
SEA,South Satellite,4/2/2015,1100 - 1200,9,40,449,107,21,0,0,0,0,15,592,3,16
SEA,South Satellite,4/2/2015,1200 - 1300,22,52,270,187,193,28,0,0,0,15,693,3,19
SEA,South Satellite,4/2/2015,1300 - 1400,2,5,49,0,0,0,0,0,0,4,53,1,3
SEA,South Satellite,4/2/2015,1400 - 1500,10,36,293,80,9,0,0,0,0,12,394,2,14
SEA,South Satellite,4/2/2015,1500 - 1600,9,25,184,43,0,0,0,0,0,6,233,2,12
SEA,South Satellite,4/2/2015,1600 - 1700,2,8,69,0,0,0,0,0,0,2,71,1,5
SEA,South Satellite,4/2/2015,1700 - 1800,15,51,304,128,47,12,0,0,0,13,504,3,9
SEA,South Satellite,4/2/2015,1900 - 2000,4,12,162,0,0,0,0,0,0,6,168,1,6
SEA,South Satellite,4/2/2015,2000 - 2100,14,39,182,79,36,0,0,0,0,7,304,1,10
SEA,South Satellite,4/2/2015,2100 - 2200,4,18,279,7,0,0,0,0,0,8,294,2,3
SEA,South Satellite,4/3/2015,0600 - 0700,8,13,69,0,0,0,0,0,0,2,71,1,2
SEA,South Satellite,4/3/2015,0800 - 0900,5,18,293,11,0,0,0,0,0,7,311,2,9
SEA,South Satellite,4/3/2015,0900 - 1000,4,12,182,0,0,0,0,0,0,3,185,1,12
SEA,South Satellite,4/3/2015,1000 - 1100,12,58,275,75,7,21,0,0,0,11,389,2,13
SEA,South Satellite,4/3/2015,1100 - 1200,20,59,464,189,126,89,0,0,0,26,894,5,16
SEA,South Satellite,4/3/2015,1200 - 1300,35,72,104,199,134,104,87,0,0,12,640,3,17
SEA,South Satellite,4/3/2015,1300 - 1400,10,32,466,125,6,0,0,0,0,18,615,3,16
SEA,South Satellite,4/3/2015,1400 - 1500,1,4,32,0,0,0,0,0,0,0,32,1,3
SEA,South Satellite,4/3/2015,1500 - 1600,4,11,154,0,0,0,0,0,0,6,160,2,15
SEA,South Satellite,4/3/2015,1600 - 1700,2,7,55,0,0,0,0,0,0,3,58,2,6
SEA,South Satellite,4/3/2015,1700 - 1800,12,33,286,123,7,0,0,0,0,12,428,2,8
SEA,South Satellite,4/3/2015,2000 - 2100,9,37,314,68,21,0,0,0,0,13,416,2,11
SEA,South Satellite,4/3/2015,2100 - 2200,4,10,151,0,0,0,0,0,0,5,156,1,2
SEA,South Satellite,4/3/2015,2200 - 2300,3,8,139,0,0,0,0,0,0,2,141,1,1
SEA,South Satellite,4/4/2015,0600 - 0700,2,8,27,0,0,0,0,0,0,2,29,2,2
SEA,South Satellite,4/4/2015,0800 - 0900,9,24,345,98,0,0,0,0,0,15,458,3,12
SEA,South Satellite,4/4/2015,0900 - 1000,5,13,246,0,0,0,0,0,0,8,254,2,13
SEA,South Satellite,4/4/2015,1000 - 1100,5,16,148,3,0,0,0,0,0,3,154,1,12
SEA,South Satellite,4/4/2015,1100 - 1200,12,30,550,328,0,0,0,0,0,26,904,5,19
SEA,South Satellite,4/4/2015,1200 - 1300,15,41,615,338,96,0,0,0,0,32,1081,4,19
SEA,South Satellite,4/4/2015,1300 - 1400,31,52,36,194,210,35,0,0,0,11,486,3,19
SEA,South Satellite,4/4/2015,1400 - 1500,3,13,12,0,0,0,0,0,0,1,13,1,3
SEA,South Satellite,4/4/2015,1500 - 1600,2,6,104,0,0,0,0,0,0,3,107,1,13
SEA,South Satellite,4/4/2015,1600 - 1700,2,8,237,0,0,0,0,0,0,4,241,3,6
SEA,South Satellite,4/4/2015,1700 - 1800,10,41,418,94,25,0,0,0,0,18,555,3,8
SEA,South Satellite,4/4/2015,1900 - 2000,17,75,368,145,45,25,18,0,0,21,622,3,9
SEA,South Satellite,4/4/2015,2000 - 2100,4,14,262,0,0,0,0,0,0,12,274,2,3
SEA,South Satellite,4/4/2015,2100 - 2200,3,11,156,0,0,0,0,0,0,5,161,1,2
SEA,South Satellite,4/5/2015,0600 - 0700,2,8,56,0,0,0,0,0,0,0,56,2,2
SEA,South Satellite,4/5/2015,0800 - 0900,5,18,185,12,0,0,0,0,0,5,202,2,12
SEA,South Satellite,4/5/2015,0900 - 1000,14,37,265,152,37,0,0,0,0,13,467,2,13
SEA,South Satellite,4/5/2015,1000 - 1100,7,15,142,0,0,0,0,0,0,9,151,1,11
SEA,South Satellite,4/5/2015,1100 - 1200,15,49,559,216,169,15,0,0,0,28,987,6,20
SEA,South Satellite,4/5/2015,1200 - 1300,44,83,33,146,418,254,149,0,0,25,1025,4,21
SEA,South Satellite,4/5/2015,1300 - 1400,17,42,100,79,19,0,0,0,0,9,207,2,18
SEA,South Satellite,4/5/2015,1400 - 1500,3,12,140,0,0,0,0,0,0,3,143,2,13
SEA,South Satellite,4/5/2015,1500 - 1600,1,3,33,0,0,0,0,0,0,2,35,1,4
SEA,South Satellite,4/5/2015,1600 - 1700,9,32,237,74,4,0,0,0,0,7,322,3,8
SEA,South Satellite,4/5/2015,1700 - 1800,4,10,162,0,0,0,0,0,0,4,166,1,8
SEA,South Satellite,4/5/2015,1900 - 2000,6,15,172,0,0,0,0,0,0,3,175,1,7
SEA,South Satellite,4/5/2015,2000 - 2100,19,90,242,52,36,23,36,0,0,10,399,2,7
SEA,South Satellite,4/5/2015,2100 - 2200,6,39,132,10,8,0,0,0,0,4,154,1,4
SEA,South Satellite,4/6/2015,0600 - 0700,18,56,177,35,42,44,0,0,0,10,308,3,8
SEA,South Satellite,4/6/2015,0800 - 0900,6,26,380,53,0,0,0,0,0,14,447,3,10
SEA,South Satellite,4/6/2015,0900 - 1000,12,29,151,86,0,0,0,0,0,8,245,1,8
SEA,South Satellite,4/6/2015,1000 - 1100,10,38,251,70,6,0,0,0,0,8,335,2,12
SEA,South Satellite,4/6/2015,1100 - 1200,19,51,285,171,113,26,0,0,0,18,613,3,18
SEA,South Satellite,4/6/2015,1200 - 1300,8,31,360,75,1,0,0,0,0,14,450,2,16
SEA,South Satellite,4/6/2015,1300 - 1400,12,34,216,110,10,0,0,0,0,9,345,1,14
SEA,South Satellite,4/6/2015,1400 - 1500,3,12,111,0,0,0,0,0,0,2,113,1,13
SEA,South Satellite,4/6/2015,1500 - 1600,3,9,76,0,0,0,0,0,0,1,77,1,9
SEA,South Satellite,4/6/2015,1600 - 1700,8,32,343,86,4,0,0,0,0,13,446,4,9
SEA,South Satellite,4/6/2015,1700 - 1800,8,21,141,32,0,0,0,0,0,4,177,1,10
SEA,South Satellite,4/6/2015,1900 - 2000,19,54,166,135,42,32,0,0,0,14,389,2,9
SEA,South Satellite,4/6/2015,2100 - 2200,8,29,232,32,0,0,0,0,0,12,276,2,6
SEA,South Satellite,4/7/2015,0600 - 0700,3,11,65,0,0,0,0,0,0,3,68,1,3
SEA,South Satellite,4/7/2015,0700 - 0800,1,9,60,0,0,0,0,0,0,2,62,1,3
SEA,South Satellite,4/7/2015,0800 - 0900,15,43,307,166,61,0,0,0,0,18,552,4,10
SEA,South Satellite,4/7/2015,1000 - 1100,6,16,126,2,0,0,0,0,0,3,131,1,11
SEA,South Satellite,4/7/2015,1100 - 1200,11,35,473,177,18,0,0,0,0,19,687,3,16
SEA,South Satellite,4/7/2015,1200 - 1300,11,29,274,110,0,0,0,0,0,10,394,2,15
SEA,South Satellite,4/7/2015,1300 - 1400,12,31,215,134,3,0,0,0,0,10,362,1,13
SEA,South Satellite,4/7/2015,1400 - 1500,1,4,34,0,0,0,0,0,0,2,36,1,3
SEA,South Satellite,4/7/2015,1500 - 1600,1,4,76,0,0,0,0,0,0,1,77,1,6
SEA,South Satellite,4/7/2015,1600 - 1700,2,13,190,0,0,0,0,0,0,52,242,4,8
SEA,South Satellite,4/7/2015,1800 - 1900,14,36,253,156,19,0,0,0,0,13,441,2,8
SEA,South Satellite,4/7/2015,1900 - 2000,15,29,55,87,0,0,0,0,0,5,147,1,6
SEA,South Satellite,4/7/2015,2000 - 2100,18,61,224,78,71,32,2,0,0,16,423,2,7
SEA,South Satellite,4/7/2015,2100 - 2200,11,33,111,23,10,0,0,0,0,5,149,1,5
SEA,South Satellite,4/8/2015,0600 - 0700,2,13,115,0,0,0,0,0,0,5,120,2,2
SEA,South Satellite,4/8/2015,0800 - 0900,26,99,391,91,40,26,109,16,0,21,694,4,11
SEA,South Satellite,4/8/2015,0900 - 1000,17,45,79,15,40,0,0,0,0,4,138,1,10
SEA,South Satellite,4/8/2015,1000 - 1100,9,28,182,35,0,0,0,0,0,7,224,1,11
SEA,South Satellite,4/8/2015,1100 - 1200,35,95,242,207,127,87,157,20,0,26,866,5,17
SEA,South Satellite,4/8/2015,1200 - 1300,41,95,165,209,85,86,213,27,0,27,812,3,19
SEA,South Satellite,4/8/2015,1400 - 1500,1,6,108,0,0,0,0,0,0,2,110,2,5
SEA,South Satellite,4/8/2015,1500 - 1600,5,19,216,12,0,0,0,0,0,5,233,2,8
SEA,South Satellite,4/8/2015,1600 - 1700,16,48,236,103,54,11,0,0,0,15,419,3,11
SEA,South Satellite,4/8/2015,1800 - 1900,32,81,135,32,116,56,54,0,0,14,407,2,8
SEA,South Satellite,4/8/2015,1900 - 2000,8,23,125,32,0,0,0,0,0,3,160,1,8
SEA,South Satellite,4/8/2015,2000 - 2100,5,13,171,0,0,0,0,0,0,4,175,1,5
SEA,South Satellite,4/8/2015,2100 - 2200,11,25,111,32,0,0,0,0,0,6,149,1,3
SEA,South Satellite,4/9/2015,0600 - 0700,3,11,142,0,0,0,0,0,0,6,148,2,3
SEA,South Satellite,4/9/2015,0700 - 0800,8,25,154,41,0,0,0,0,0,4,199,1,8
SEA,South Satellite,4/9/2015,0800 - 0900,10,38,354,120,25,0,0,0,0,13,512,3,9
SEA,South Satellite,4/9/2015,0900 - 1000,6,15,213,0,0,0,0,0,0,9,222,3,9
SEA,South Satellite,4/9/2015,1000 - 1100,2,7,102,0,0,0,0,0,0,2,104,1,10
SEA,South Satellite,4/9/2015,1100 - 1200,20,54,302,212,141,49,0,0,0,33,737,4,14
SEA,South Satellite,4/9/2015,1300 - 1400,13,36,217,109,31,0,0,0,0,10,367,1,13
SEA,South Satellite,4/9/2015,1400 - 1500,8,22,176,21,0,0,0,0,0,10,207,2,11
SEA,South Satellite,4/9/2015,1500 - 1600,4,8,47,0,0,0,0,0,0,2,49,1,5
SEA,South Satellite,4/9/2015,1600 - 1700,3,11,188,0,0,0,0,0,0,10,198,3,9
SEA,South Satellite,4/9/2015,1700 - 1800,7,21,361,25,0,0,0,0,0,10,396,2,9
SEA,South Satellite,4/9/2015,1900 - 2000,13,46,301,100,48,4,0,0,0,15,468,2,11
SEA,South Satellite,4/9/2015,2000 - 2100,20,36,41,117,7,0,0,0,0,9,174,1,1
SEA,South Satellite,4/9/2015,2100 - 2200,3,14,135,0,0,0,0,0,0,5,140,1,1
SEA,South Satellite,4/10/2015,0600 - 0700,3,14,107,0,0,0,0,0,0,2,109,2,4
SEA,South Satellite,4/10/2015,0800 - 0900,7,21,470,31,0,0,0,0,0,12,513,3,12
SEA,South Satellite,4/10/2015,1000 - 1100,4,11,143,0,0,0,0,0,0,6,149,1,11
SEA,South Satellite,4/10/2015,1100 - 1200,27,88,430,250,178,80,112,0,0,33,1083,6,20
SEA,South Satellite,4/10/2015,1200 - 1300,29,73,245,217,166,90,80,0,0,22,820,3,20
SEA,South Satellite,4/10/2015,1300 - 1400,13,36,144,47,31,0,0,0,0,6,228,1,16
SEA,South Satellite,4/10/2015,1400 - 1500,5,18,395,30,0,0,0,0,0,8,433,3,15
SEA,South Satellite,4/10/2015,1500 - 1600,0,2,43,0,0,0,0,0,0,1,44,1,7
SEA,South Satellite,4/10/2015,1600 - 1700,6,18,418,13,0,0,0,0,0,15,446,3,19
SEA,South Satellite,4/10/2015,1700 - 1800,4,11,175,0,0,0,0,0,0,7,182,1,9
SEA,South Satellite,4/10/2015,1900 - 2000,3,10,178,0,0,0,0,0,0,3,181,1,6
SEA,South Satellite,4/10/2015,2000 - 2100,12,45,163,51,24,0,0,0,0,7,245,1,8
SEA,South Satellite,4/10/2015,2100 - 2200,14,37,175,149,10,0,0,0,0,9,343,2,3
SEA,South Satellite,4/11/2015,0600 - 0700,1,8,103,0,0,0,0,0,0,4,107,2,5
SEA,South Satellite,4/11/2015,0800 - 0900,9,31,565,149,1,0,0,0,0,22,737,4,13
SEA,South Satellite,4/11/2015,1000 - 1100,7,19,338,19,0,0,0,0,0,15,372,2,11
SEA,South Satellite,4/11/2015,1100 - 1200,21,55,473,454,228,39,0,0,0,37,1231,6,19
SEA,South Satellite,4/11/2015,1200 - 1300,24,46,193,554,237,10,0,0,0,30,1024,4,20
SEA,South Satellite,4/11/2015,1300 - 1400,7,19,209,17,0,0,0,0,0,7,233,1,17
SEA,South Satellite,4/11/2015,1400 - 1500,9,22,276,63,0,0,0,0,0,14,353,2,13
SEA,South Satellite,4/11/2015,1600 - 1700,14,30,255,179,0,0,0,0,0,20,454,3,13
SEA,South Satellite,4/11/2015,1700 - 1800,16,35,358,393,23,0,0,0,0,27,801,4,6
SEA,South Satellite,4/11/2015,1900 - 2000,21,62,358,227,130,80,4,0,0,33,832,4,6
SEA,South Satellite,4/11/2015,2100 - 2200,3,10,334,0,0,0,0,0,0,12,346,2,3
SEA,South Satellite,4/12/2015,0600 - 0700,2,10,136,0,0,0,0,0,0,5,141,2,2
SEA,South Satellite,4/12/2015,0800 - 0900,9,36,576,129,16,0,0,0,0,21,742,4,10
SEA,South Satellite,4/12/2015,0900 - 1000,5,14,164,0,0,0,0,0,0,5,169,1,10
SEA,South Satellite,4/12/2015,1100 - 1200,11,36,699,264,46,0,0,0,0,33,1042,5,17
SEA,South Satellite,4/12/2015,1200 - 1300,31,54,35,215,302,45,0,0,0,18,615,2,17
SEA,South Satellite,4/12/2015,1300 - 1400,19,33,56,159,7,0,0,0,0,6,228,1,16
SEA,South Satellite,4/12/2015,1400 - 1500,9,28,496,97,0,0,0,0,0,15,608,3,16
SEA,South Satellite,4/12/2015,1500 - 1600,6,19,439,24,0,0,0,0,0,11,474,2,14
SEA,South Satellite,4/12/2015,1600 - 1700,5,19,304,17,0,0,0,0,0,7,328,3,9
SEA,South Satellite,4/12/2015,1700 - 1800,4,13,174,0,0,0,0,0,0,5,179,1,10
SEA,South Satellite,4/12/2015,1800 - 1900,14,34,150,116,9,0,0,0,0,8,283,1,7
SEA,South Satellite,4/12/2015,1900 - 2000,13,41,297,129,44,0,0,0,0,11,481,2,9
SEA,South Satellite,4/12/2015,2000 - 2100,4,13,179,0,0,0,0,0,0,4,183,1,4
SEA,South Satellite,4/12/2015,2100 - 2200,3,13,159,0,0,0,0,0,0,3,162,1,2
SEA,South Satellite,4/13/2015,0600 - 0700,1,9,126,0,0,0,0,0,0,0,126,2,3
SEA,South Satellite,4/13/2015,0700 - 0800,17,49,141,27,43,16,0,0,0,8,235,1,7
SEA,South Satellite,4/13/2015,0800 - 0900,7,36,429,59,5,0,0,0,0,12,505,3,9
SEA,South Satellite,4/13/2015,0900 - 1000,18,42,87,73,37,0,0,0,0,5,202,1,9
SEA,South Satellite,4/13/2015,1000 - 1100,7,19,155,6,0,0,0,0,0,5,166,1,8
SEA,South Satellite,4/13/2015,1100 - 1200,22,52,244,291,179,30,0,0,0,20,764,4,16
SEA,South Satellite,4/13/2015,1200 - 1300,22,45,210,312,156,0,0,0,0,21,699,2,18
SEA,South Satellite,4/13/2015,1300 - 1400,29,52,35,107,86,25,0,0,0,8,261,1,16
SEA,South Satellite,4/13/2015,1400 - 1500,4,12,58,0,0,0,0,0,0,0,58,1,7
SEA,South Satellite,4/13/2015,1500 - 1600,7,24,399,80,0,0,0,0,0,11,490,3,14
SEA,South Satellite,4/13/2015,1600 - 1700,4,12,187,0,0,0,0,0,0,3,190,2,11
SEA,South Satellite,4/13/2015,1700 - 1800,12,24,186,104,0,0,0,0,0,8,298,1,11
SEA,South Satellite,4/13/2015,1800 - 1900,4,12,162,0,0,0,0,0,0,2,164,1,7
SEA,South Satellite,4/13/2015,1900 - 2000,12,55,310,66,43,12,0,0,0,15,446,2,10
SEA,South Satellite,4/13/2015,2000 - 2100,3,10,175,0,0,0,0,0,0,5,180,1,7
SEA,South Satellite,4/13/2015,2300 - 0000,15,29,95,64,0,0,0,0,0,4,163,1,1
SEA,South Satellite,4/14/2015,0600 - 0700,2,6,57,0,0,0,0,0,0,2,59,1,1
SEA,South Satellite,4/14/2015,0700 - 0800,3,13,69,0,0,0,0,0,0,3,72,1,2
SEA,South Satellite,4/14/2015,0800 - 0900,10,43,324,54,52,0,0,0,0,14,444,3,8
SEA,South Satellite,4/14/2015,0900 - 1000,15,40,163,79,35,0,0,0,0,6,283,2,8
SEA,South Satellite,4/14/2015,1000 - 1100,5,14,132,0,0,0,0,0,0,5,137,1,8
SEA,South Satellite,4/14/2015,1100 - 1200,12,46,491,125,75,2,0,0,0,24,717,4,15
SEA,South Satellite,4/14/2015,1200 - 1300,20,47,296,256,161,7,0,0,0,17,737,3,17
SEA,South Satellite,4/14/2015,1400 - 1500,7,25,247,44,0,0,0,0,0,8,299,2,14
SEA,South Satellite,4/14/2015,1500 - 1600,0,3,85,0,0,0,0,0,0,3,88,1,9
SEA,South Satellite,4/14/2015,1600 - 1700,4,15,184,0,0,0,0,0,0,6,190,3,10
SEA,South Satellite,4/14/2015,1700 - 1800,8,26,220,32,0,0,0,0,0,7,259,1,8
SEA,South Satellite,4/14/2015,1800 - 1900,4,11,150,0,0,0,0,0,0,2,152,1,8
SEA,South Satellite,4/14/2015,1900 - 2000,17,35,114,139,18,0,0,0,0,7,278,1,9
SEA,South Satellite,4/14/2015,2000 - 2100,6,31,302,23,4,0,0,0,0,11,340,2,4
SEA,South Satellite,4/14/2015,2100 - 2200,5,12,172,0,0,0,0,0,0,4,176,1,3
SEA,South Satellite,4/15/2015,0600 - 0700,3,7,73,0,0,0,0,0,0,2,75,1,1
SEA,South Satellite,4/15/2015,0700 - 0800,12,47,182,32,32,3,0,0,0,13,262,2,8
SEA,South Satellite,4/15/2015,0800 - 0900,17,52,263,137,62,21,0,0,0,25,508,3,8
SEA,South Satellite,4/15/2015,1000 - 1100,19,49,129,148,30,11,0,0,0,9,327,2,14
SEA,South Satellite,4/15/2015,1100 - 1200,15,50,241,125,52,12,0,0,0,23,453,3,16
SEA,South Satellite,4/15/2015,1200 - 1300,22,53,225,200,143,44,0,0,0,19,631,3,17
SEA,South Satellite,4/15/2015,1300 - 1400,23,61,174,240,114,39,1,0,0,24,592,2,18
SEA,South Satellite,4/15/2015,1400 - 1500,4,11,62,0,0,0,0,0,0,2,64,1,6
SEA,South Satellite,4/15/2015,1500 - 1600,3,16,143,1,0,0,0,0,0,7,151,2,10
SEA,South Satellite,4/15/2015,1600 - 1700,5,17,157,4,0,0,0,0,0,8,169,2,7
SEA,South Satellite,4/15/2015,1700 - 1800,4,12,149,0,0,0,0,0,0,5,154,1,8
SEA,South Satellite,4/15/2015,1900 - 2000,17,57,317,233,70,24,0,0,0,20,664,3,10
SEA,South Satellite,4/15/2015,2000 - 2100,3,12,148,0,0,0,0,0,0,4,152,1,4
SEA,South Satellite,4/15/2015,2100 - 2200,3,12,160,0,0,0,0,0,0,5,165,1,2
SEA,South Satellite,4/16/2015,0600 - 0700,4,9,70,0,0,0,0,0,0,2,72,1,1
SEA,South Satellite,4/16/2015,0700 - 0800,2,7,65,0,0,0,0,0,0,3,68,1,4
SEA,South Satellite,4/16/2015,0800 - 0900,22,83,344,158,76,19,65,0,0,35,697,4,9
SEA,South Satellite,4/16/2015,0900 - 1000,20,30,11,32,0,0,0,0,0,3,46,1,4
SEA,South Satellite,4/16/2015,1000 - 1100,10,35,185,66,7,0,0,0,0,14,272,4,8
SEA,South Satellite,4/16/2015,1100 - 1200,15,36,364,318,22,0,0,0,0,33,737,4,16
SEA,South Satellite,4/16/2015,1300 - 1400,15,50,306,198,40,3,0,0,0,23,570,2,17
SEA,South Satellite,4/16/2015,1400 - 1500,3,10,134,0,0,0,0,0,0,6,140,2,11
SEA,South Satellite,4/16/2015,1500 - 1600,5,16,210,3,0,0,0,0,0,10,223,2,10
SEA,South Satellite,4/16/2015,1600 - 1700,3,9,126,0,0,0,0,0,0,5,131,2,7
SEA,South Satellite,4/16/2015,1700 - 1800,14,31,191,157,3,0,0,0,0,15,366,2,9
SEA,South Satellite,4/16/2015,1900 - 2000,22,56,97,95,49,18,0,0,0,8,267,1,7
SEA,South Satellite,4/16/2015,2000 - 2100,2,11,109,0,0,0,0,0,0,4,113,1,1
SEA,South Satellite,4/16/2015,2100 - 2200,6,25,143,14,0,0,0,0,0,5,162,1,2
SEA,South Satellite,4/16/2015,2200 - 2300,3,13,131,0,0,0,0,0,0,3,134,1,2
SEA,South Satellite,4/17/2015,0600 - 0700,5,17,63,3,0,0,0,0,0,3,69,1,5
SEA,South Satellite,4/17/2015,0700 - 0800,8,29,234,39,0,0,0,0,0,13,286,2,9
SEA,South Satellite,4/17/2015,0800 - 0900,9,30,215,63,0,0,0,0,0,16,294,2,12
SEA,South Satellite,4/17/2015,0900 - 1000,15,30,100,121,0,0,0,0,0,8,229,1,13
SEA,South Satellite,4/17/2015,1000 - 1100,4,13,138,0,0,0,0,0,0,4,142,1,10
SEA,South Satellite,4/17/2015,1100 - 1200,22,53,326,231,253,56,0,0,0,35,901,5,14
SEA,South Satellite,4/17/2015,1200 - 1300,17,50,237,135,72,5,0,0,0,24,473,2,14
SEA,South Satellite,4/17/2015,1300 - 1400,29,55,76,196,154,67,0,0,0,16,509,2,15
SEA,South Satellite,4/17/2015,1400 - 1500,9,26,197,58,0,0,0,0,0,11,266,2,17
SEA,South Satellite,4/17/2015,1500 - 1600,7,19,376,35,0,0,0,0,0,20,431,3,17
SEA,South Satellite,4/17/2015,1600 - 1700,3,10,142,0,0,0,0,0,0,7,149,2,6
SEA,South Satellite,4/17/2015,1700 - 1800,12,53,175,35,11,7,0,0,0,8,236,1,6
SEA,South Satellite,4/17/2015,1800 - 1900,10,41,107,16,15,0,0,0,0,5,143,1,4
SEA,South Satellite,4/17/2015,1900 - 2000,17,50,199,158,44,16,0,0,0,15,432,2,9
SEA,South Satellite,4/17/2015,2000 - 2100,3,10,164,0,0,0,0,0,0,5,169,1,2
SEA,South Satellite,4/17/2015,2100 - 2200,4,20,148,13,0,0,0,0,0,3,164,1,3
SEA,South Satellite,4/18/2015,0600 - 0700,7,11,70,0,0,0,0,0,0,1,71,1,2
SEA,South Satellite,4/18/2015,0700 - 0800,5,9,70,0,0,0,0,0,0,3,73,1,6
SEA,South Satellite,4/18/2015,0800 - 0900,15,48,185,49,46,10,0,0,0,6,296,2,13
SEA,South Satellite,4/18/2015,0900 - 1000,7,22,363,54,0,0,0,0,0,18,435,2,12
SEA,South Satellite,4/18/2015,1000 - 1100,3,10,139,0,0,0,0,0,0,2,141,1,11
SEA,South Satellite,4/18/2015,1100 - 1200,23,61,343,408,212,97,4,0,0,37,1101,5,19
SEA,South Satellite,4/18/2015,1200 - 1300,27,76,310,252,149,118,56,0,0,27,912,4,18
SEA,South Satellite,4/18/2015,1300 - 1400,41,107,138,166,97,30,79,84,0,16,610,2,16
SEA,South Satellite,4/18/2015,1400 - 1500,9,33,271,49,2,0,0,0,0,11,333,2,15
SEA,South Satellite,4/18/2015,1500 - 1600,5,14,161,0,0,0,0,0,0,8,169,1,13
SEA,South Satellite,4/18/2015,1600 - 1700,7,21,438,50,0,0,0,0,0,18,506,3,10
SEA,South Satellite,4/18/2015,1700 - 1800,9,20,375,80,0,0,0,0,0,13,468,3,8
